,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_imputer__strategy,param_model__alpha,param_model__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
347,0.011738252639770509,0.0031770603370477267,0.003131103515625,0.00030523099995772966,median,7.368447368421052,0.7778,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 0.7778}",-3.1663075844165913,-0.2588690399561506,-0.08897811300411651,-8.410491177194537,-0.4966422613446888,-2.484257635183217,3.169409073981009,51
348,0.01081533432006836,0.003089332525366698,0.00299983024597168,3.4694613959467404e-06,median,7.368447368421052,0.8889,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 0.8889}",-1.3621760901489104,-0.33556801603765507,-0.1370560001567831,-7.671019270366438,-0.5409825233682013,-2.0093603800155977,2.8613446836821574,33
349,0.012318563461303712,0.0037123230058440553,0.002805662155151367,0.0004033406920020131,median,7.368447368421052,1.0,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 1.0}",-0.3551938253972191,-0.2880486298344247,-0.18772943816401,-6.937335397356919,-0.5913946419632374,-1.671940386543162,2.6360509769690266,20
350,0.018428993225097657,0.0013099584752065488,0.0028003692626953126,0.0003995442023312463,median,7.894757894736841,0.0001,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 0.0001}",-50.850417028095734,0.08087065570101726,-0.011236234618313246,-3.3147258975223854,-1.0778791526599827,-11.03467753143908,19.94542688626334,368
351,0.012309932708740234,0.0025612134191077274,0.0028000831604003905,0.00040047408256693354,median,7.894757894736841,0.11120000000000001,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 0.11120000000000001}",-17.940585396814033,-0.05744992664667903,-0.01085622406283604,-0.8146734717327406,-0.4022319714775764,-3.845159398146772,7.053612580383062,187
352,0.012105703353881836,0.002062944764330417,0.0026005268096923827,0.0008006023408926367,median,7.894757894736841,0.2223,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 0.2223}",-18.341418082698365,-0.1862832627727733,0.01031226514773187,-3.482762954495314,-0.20665183919479246,-4.4413607748027015,7.070874630499448,248
353,0.012601470947265625,0.0023324827276384524,0.002900838851928711,0.00019598262441787576,median,7.894757894736841,0.33340000000000003,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 0.33340000000000003}",-18.10357464987508,-0.3770912510698323,0.036072569906513086,-8.136286327488989,-0.2863667813328228,-5.373449287972042,7.068158020726922,321
354,0.011600160598754882,0.003382928333615083,0.0030007362365722656,1.6310340286719389e-06,median,7.894757894736841,0.4445,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 0.4445}",-12.009450416506276,-0.38598733908305727,0.025102140936579254,-10.309295785443028,-0.4067713134182833,-4.6172805427028125,5.370794356387113,262
355,0.011516189575195313,0.003502922814770927,0.002397966384887695,0.0004909225407508895,median,7.894757894736841,0.5556,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 0.5556}",-7.742654761330039,-0.2714572340559014,-0.024944720962448264,-9.574140250579655,-0.4369974787045081,-3.6100388891265105,4.16452250447291,150
356,0.011313962936401366,0.003955163293532441,0.002999019622802734,0.0006287992212737223,median,7.894757894736841,0.6667000000000001,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 0.6667000000000001}",-4.5381506047396645,-0.21812451109245523,-0.06475879758289738,-8.806532104453735,-0.47421980679239106,-2.8203571649322283,3.42503729493588,74
357,0.011521100997924805,0.0031084530004890664,0.003401947021484375,0.0004886572757122886,median,7.894757894736841,0.7778,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 0.7778}",-2.1577906041462604,-0.29849534252020815,-0.11228257476623815,-8.049192920439507,-0.518261953455587,-2.2272046790655606,3.0004554936889076,41
358,0.012252426147460938,0.0035251109011512857,0.0031989574432373046,0.0007454429258045787,median,7.894757894736841,0.8889,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 0.8889}",-0.6859581745364574,-0.3069703503626269,-0.16791652234637078,-7.27098215259088,-0.5692337982864222,-1.8002121996245517,2.7415453355256925,25
359,0.01239914894104004,0.004078240575897882,0.0032021045684814454,0.0004030160580666713,median,7.894757894736841,1.0,"{'imputer__strategy': 'median', 'model__alpha': 7.894757894736841, 'model__l1_ratio': 1.0}",-0.13231016614369873,-0.26274086610361014,-0.1848519002322122,-6.687546392374604,-0.6272705557149483,-1.5789439761138147,2.560161466372944,15
360,0.020017242431640624,0.001142075220966617,0.0029999732971191405,2.7738646645067192e-06,median,8.421068421052631,0.0001,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 0.0001}",-51.054549064886636,0.06117096998446403,-0.015034196479635664,-3.4336994095726308,-1.0635647625605058,-11.101135292702988,20.016575060876576,370
361,0.013403749465942383,0.0027288333744713493,0.0028004169464111326,0.000399461073470797,median,8.421068421052631,0.11120000000000001,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 0.11120000000000001}",-18.255229830957102,-0.07965643756665419,-0.006802050542248139,-1.0120314243355577,-0.3813522328535939,-3.9470143952510313,7.162888126234477,198
362,0.013415050506591798,0.002247836013092476,0.0029987812042236326,0.0006327872066820269,median,8.421068421052631,0.2223,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 0.2223}",-18.590154780951565,-0.21763531513046153,0.013900786326933257,-4.091916859425555,-0.21635251943584954,-4.620431737723299,7.151084643944614,263
363,0.013012456893920898,0.0031026197732145597,0.003400230407714844,0.0004908371088415293,median,8.421068421052631,0.33340000000000003,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 0.33340000000000003}",-16.620588829034766,-0.41701542861427554,0.036133983598444774,-9.316048708724079,-0.3100025473325234,-5.32550430602144,6.655810470734815,315
364,0.012061643600463866,0.003806480431553691,0.003202342987060547,0.0004016665363030404,median,8.421068421052631,0.4445,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 0.4445}",-10.807984970117426,-0.3541510021410803,-0.0006107673344986075,-10.123919938934854,-0.4142158074843276,-4.340176497202437,5.008345673981159,241
365,0.011403989791870118,0.003723703897753313,0.0031080245971679688,0.0002162501987622611,median,8.421068421052631,0.5556,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 0.5556}",-6.5615143103732025,-0.23506380063971188,-0.0375780826579708,-9.304571351724508,-0.44884960097086046,-3.317515429273251,3.869292132527434,120
366,0.011602830886840821,0.0038795124035288214,0.0031997203826904298,0.0003992818544585465,median,8.421068421052631,0.6667000000000001,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 0.6667000000000001}",-3.467185776272257,-0.24910721437444128,-0.08299915977692351,-8.52126700595375,-0.491220692878785,-2.5623559698512315,3.228475462092559,55
367,0.011307859420776367,0.003391499280004039,0.0027992725372314453,0.00039983132656090285,median,8.421068421052631,0.7778,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 0.7778}",-1.3527177978541665,-0.334827479445746,-0.13726850070153307,-7.698742012621841,-0.5413848333084472,-2.0129881247863466,2.872765833996882,34
368,0.01231069564819336,0.004410537924734252,0.0029992103576660157,1.794327518675497e-06,median,8.421068421052631,0.8889,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 0.8889}",-0.2747698198367716,-0.2815688555362432,-0.18567371064158222,-6.884128276571418,-0.5994420508934566,-1.6451165426958945,2.623271427303534,19
369,0.012719202041625976,0.00359691346416383,0.0036023616790771484,0.0008070473565307352,median,8.421068421052631,1.0,"{'imputer__strategy': 'median', 'model__alpha': 8.421068421052631, 'model__l1_ratio': 1.0}",-0.14817534754756845,-0.24170227792102694,-0.17843444320701463,-6.638607026500774,-0.6657151874322955,-1.5745268565217359,2.5389297205254824,11
370,0.021107196807861328,0.0016759395199140569,0.003606271743774414,0.0004942730862845872,median,8.94737894736842,0.0001,"{'imputer__strategy': 'median', 'model__alpha': 8.94737894736842, 'model__l1_ratio': 0.0001}",-51.16143352998076,0.04224999359330506,-0.01871125970146781,-3.5503489192848052,-1.0498598588784813,-11.147620714850444,20.049211262176755,371
371,0.013515043258666991,0.002863572206432059,0.0028064727783203127,0.00040484469955306913,median,8.94737894736842,0.11120000000000001,"{'imputer__strategy': 'median', 'model__alpha': 8.94737894736842, 'model__l1_ratio': 0.11120000000000001}",-18.532080267661915,-0.10100747651739694,-0.0032173901384378034,-1.2299029479266097,-0.36267166138987883,-4.045775948726847,7.256044222133525,207
372,0.013708257675170898,0.002862730818259901,0.0030013084411621093,0.0006325456825643129,median,8.94737894736842,0.2223,"{'imputer__strategy': 'median', 'model__alpha': 8.94737894736842, 'model__l1_ratio': 0.2223}",-18.84412347881896,-0.24790940046369925,0.016973078237844996,-4.725584104849909,-0.22853836612632672,-4.80583645440421,7.239693247998823,278
373,0.013031005859375,0.0036213660601816964,0.0027717113494873046,0.0006505462908843118,median,8.94737894736842,0.33340000000000003,"{'imputer__strategy': 'median', 'model__alpha': 8.94737894736842, 'model__l1_ratio': 0.33340000000000003}",-15.200944635098871,-0.4521795399913826,0.03533603040498079,-10.542451623197913,-0.3416389003822815,-5.300375733653093,6.35711446407885,311
374,0.010001134872436524,0.003287912271837065,0.0028034210205078124,0.0003996967442715597,median,8.94737894736842,0.4445,"{'imputer__strategy': 'median', 'model__alpha': 8.94737894736842, 'model__l1_ratio': 0.4445}",-9.481359056097688,-0.32269176369817054,-0.009423137396864512,-9.901180694029446,-0.4222989521120992,-4.027390720666854,4.628449497979462,205
375,0.010708141326904296,0.003465151161389882,0.0031995296478271483,0.0007501925725285608,median,8.94737894736842,0.5556,"{'imputer__strategy': 'median', 'model__alpha': 8.94737894736842, 'model__l1_ratio': 0.5556}",-5.48129278978851,-0.20076424564670958,-0.0510347825967421,-9.043300782080681,-0.46146500174799443,-3.0475715203721276,3.623348164415207,94
376,0.010200738906860352,0.0031245881660310103,0.002922534942626953,0.0006540461055940594,median,8.94737894736842,0.6667000000000001,"{'imputer__strategy': 'median', 'model__alpha': 8.94737894736842, 'model__l1_ratio': 0.6667000000000001}",-2.5450569722137852,-0.28221725992501434,-0.1024396169006132,-8.21856350338531,-0.5093168954845217,-2.331518849581849,3.0721895930476033,45
377,0.012317323684692382,0.0035164037813983137,0.0031974315643310547,0.0004022448305415993,median,8.94737894736842,0.7778,"{'imputer__strategy': 'median', 'model__alpha': 8.94737894736842, 'model__l1_ratio': 0.7778}",-0.7499755987469601,-0.3097223495825061,-0.16409685432103815,-7.359828803442857,-0.5660014777129803,-1.8299250167612684,2.7723502291038766,27
378,0.012603092193603515,0.0043646897008271625,0.002999544143676758,2.1217914067542067e-06,median,8.94737894736842,0.8889,"{'imputer__strategy': 'median', 'model__alpha': 8.94737894736842, 'model__l1_ratio': 0.8889}",-0.12825894372630486,-0.25987521276654735,-0.18399450325050148,-6.6975530337569795,-0.6317105069917699,-1.5802784400984204,2.5646720852192497,16
